Identificador,Ronda,Agente,Estado,Puntaje,Politica
A,178,74,1,-1,3-ventana
A,179,74,1,1,3-ventana
A,180,74,1,-1,3-ventana
A,181,74,0,0,3-ventana
A,182,74,0,0,3-ventana
A,183,74,1,-1,3-ventana
A,184,74,0,0,3-ventana
A,185,74,1,-1,3-ventana
A,186,74,0,0,3-ventana
A,187,74,0,0,3-ventana
A,188,74,0,0,3-ventana
A,189,74,1,-1,3-ventana
A,190,74,0,0,6-ventana-espejo
A,191,74,1,-1,9-ventana-espejo
A,192,74,1,-1,3-ventana
A,193,74,0,0,6-ventana-espejo
A,194,74,1,-1,3-ventana
A,195,74,0,0,3-ventana
A,196,74,1,-1,3-ventana
A,197,74,0,0,6-ventana-espejo
A,198,74,1,1,3-ventana
A,199,74,0,0,6-ventana-espejo
A,0,75,1,1,5-ventana
A,1,75,1,-1,10-ciclico
A,2,75,0,0,6-ciclico-espejo
A,3,75,0,0,1-ciclico-espejo
A,4,75,1,-1,1-ciclico-espejo
A,5,75,1,-1,1-ciclico-espejo
A,6,75,1,-1,1-ciclico-espejo
A,7,75,1,-1,1-ciclico-espejo
A,8,75,1,1,1-ciclico-espejo
A,9,75,1,-1,5-ventana
A,10,75,0,0,1-ciclico-espejo
A,11,75,1,-1,1-ciclico-espejo
A,12,75,1,1,5-ventana
A,13,75,1,1,5-ventana
A,14,75,1,1,5-ventana
A,15,75,1,1,5-ventana
A,16,75,1,-1,5-ventana
A,17,75,1,-1,5-ventana
A,18,75,1,-1,5-ventana
A,19,75,0,0,5-ventana
A,20,75,0,0,5-ventana
A,21,75,0,0,5-ventana
A,22,75,1,-1,6-ciclico-espejo
A,23,75,1,-1,5-ventana
A,24,75,0,0,5-ventana
A,25,75,0,0,6-ciclico-espejo
A,26,75,1,-1,6-ciclico-espejo
A,27,75,1,-1,5-ventana
A,28,75,0,0,6-ciclico-espejo
A,29,75,1,1,5-ventana
A,30,75,0,0,5-ventana
A,31,75,0,0,5-ventana
A,32,75,1,1,5-ventana
A,33,75,1,-1,5-ventana
A,34,75,0,0,5-ventana
A,35,75,1,-1,5-ventana
A,36,75,0,0,5-ventana
A,37,75,1,-1,6-ciclico-espejo
A,38,75,1,-1,5-ventana
A,39,75,0,0,5-ventana
A,40,75,0,0,6-ciclico-espejo
A,41,75,1,-1,6-ciclico-espejo
A,42,75,1,-1,5-ventana
A,43,75,0,0,5-ventana
A,44,75,1,1,5-ventana
A,45,75,1,1,5-ventana
A,46,75,1,-1,5-ventana
A,47,75,1,1,5-ventana
A,48,75,1,-1,5-ventana
A,49,75,0,0,5-ventana
A,50,75,1,-1,5-ventana
A,51,75,0,0,5-ventana
A,52,75,1,-1,5-ventana
A,53,75,0,0,5-ventana
A,54,75,0,0,5-ventana
A,55,75,1,-1,5-ventana
A,56,75,1,-1,5-ventana
A,57,75,0,0,5-ventana
A,58,75,0,0,5-ventana
A,59,75,1,1,5-ventana
A,60,75,0,0,5-ventana
A,61,75,1,-1,5-ventana
A,62,75,0,0,5-ventana
A,63,75,1,-1,6-ciclico-espejo
A,64,75,1,-1,5-ventana
A,65,75,0,0,6-ciclico-espejo
A,66,75,1,-1,6-ciclico-espejo
A,67,75,1,-1,6-ciclico-espejo
A,68,75,1,-1,5-ventana
A,69,75,0,0,6-ciclico-espejo
A,70,75,1,1,5-ventana
A,71,75,0,0,5-ventana
A,72,75,1,-1,5-ventana
A,73,75,0,0,5-ventana
A,74,75,1,-1,5-ventana
A,75,75,0,0,5-ventana
A,76,75,0,0,5-ventana
A,77,75,1,-1,5-ventana
A,78,75,1,-1,5-ventana
A,79,75,0,0,5-ventana
A,80,75,0,0,5-ventana
A,81,75,1,1,5-ventana
A,82,75,0,0,5-ventana
A,83,75,1,-1,5-ventana
A,84,75,0,0,5-ventana
A,85,75,1,-1,5-ventana
A,86,75,0,0,5-ventana
A,87,75,0,0,5-ventana
A,88,75,1,-1,5-ventana
A,89,75,1,-1,5-ventana
A,90,75,0,0,5-ventana
A,91,75,0,0,5-ventana
A,92,75,1,-1,5-ventana
A,93,75,0,0,5-ventana
A,94,75,1,-1,5-ventana
A,95,75,0,0,5-ventana
A,96,75,1,-1,5-ventana
A,97,75,0,0,5-ventana
A,98,75,0,0,5-ventana
A,99,75,1,-1,5-ventana
A,100,75,1,-1,5-ventana
A,101,75,0,0,5-ventana
A,102,75,1,-1,5-ventana
A,103,75,1,-1,5-ventana
A,104,75,0,0,5-ventana
A,105,75,0,0,5-ventana
A,106,75,1,1,5-ventana
A,107,75,1,-1,5-ventana
A,108,75,0,0,5-ventana
A,109,75,1,-1,5-ventana
A,110,75,1,1,5-ventana
A,111,75,1,-1,5-ventana
A,112,75,0,0,5-ventana
A,113,75,1,-1,6-ciclico-espejo
A,114,75,1,-1,6-ciclico-espejo
A,115,75,1,1,6-ciclico-espejo
A,116,75,1,-1,5-ventana
A,117,75,0,0,5-ventana
A,118,75,1,-1,5-ventana
A,119,75,1,-1,5-ventana
A,120,75,1,1,5-ventana
A,121,75,1,-1,5-ventana
A,122,75,1,-1,5-ventana
A,123,75,0,0,5-ventana
A,124,75,1,-1,5-ventana
A,125,75,0,0,5-ventana
A,126,75,1,-1,5-ventana
A,127,75,0,0,5-ventana
A,128,75,1,1,6-ciclico-espejo
A,129,75,1,-1,1-ciclico-espejo
A,130,75,1,-1,6-ciclico-espejo
A,131,75,1,1,1-ciclico-espejo
A,132,75,1,1,6-ciclico-espejo
A,133,75,1,-1,5-ventana
A,134,75,0,0,1-ciclico-espejo
A,135,75,1,-1,5-ventana
A,136,75,0,0,1-ciclico-espejo
A,137,75,1,-1,5-ventana
A,138,75,0,0,5-ventana
A,139,75,1,-1,5-ventana
A,140,75,0,0,5-ventana
A,141,75,1,-1,5-ventana
A,142,75,0,0,5-ventana
A,143,75,1,1,1-ciclico-espejo
A,144,75,1,-1,5-ventana
A,145,75,0,0,5-ventana
A,146,75,1,-1,5-ventana
A,147,75,1,1,5-ventana
A,148,75,1,-1,5-ventana
A,149,75,0,0,5-ventana
A,150,75,1,-1,6-ciclico-espejo
A,151,75,1,-1,5-ventana
A,152,75,0,0,5-ventana
A,153,75,0,0,6-ciclico-espejo
A,154,75,0,0,6-ciclico-espejo
A,155,75,1,-1,5-ventana
A,156,75,0,0,5-ventana
A,157,75,1,-1,5-ventana
A,158,75,1,1,5-ventana
A,159,75,1,-1,5-ventana
A,160,75,0,0,5-ventana
A,161,75,1,-1,5-ventana
A,162,75,1,-1,5-ventana
A,163,75,1,1,5-ventana
A,164,75,0,0,5-ventana
A,165,75,1,-1,5-ventana
A,166,75,0,0,5-ventana
A,167,75,1,-1,5-ventana
A,168,75,0,0,5-ventana
A,169,75,1,1,5-ventana
A,170,75,1,-1,5-ventana
A,171,75,0,0,5-ventana
A,172,75,1,-1,6-ciclico-espejo
A,173,75,1,1,5-ventana
A,174,75,0,0,5-ventana
A,175,75,0,0,5-ventana
A,176,75,1,-1,5-ventana
A,177,75,0,0,5-ventana
A,178,75,1,-1,5-ventana
A,179,75,1,1,5-ventana
A,180,75,1,-1,5-ventana
A,181,75,0,0,5-ventana
A,182,75,1,1,5-ventana
A,183,75,1,-1,5-ventana
A,184,75,0,0,5-ventana
A,185,75,1,-1,5-ventana
A,186,75,0,0,5-ventana
A,187,75,1,1,5-ventana
A,188,75,0,0,5-ventana
A,189,75,1,-1,5-ventana
A,190,75,0,0,6-ciclico-espejo
A,191,75,0,0,6-ciclico-espejo
A,192,75,1,-1,5-ventana
A,193,75,0,0,6-ciclico-espejo
A,194,75,1,-1,5-ventana
A,195,75,1,1,5-ventana
A,196,75,0,0,6-ciclico-espejo
A,197,75,1,1,6-ciclico-espejo
A,198,75,1,1,5-ventana
A,199,75,0,0,5-ventana
A,0,76,1,1,1-ciclico-espejo
A,1,76,1,-1,8-ciclico
A,2,76,0,0,9-ventana-espejo
A,3,76,1,1,9-ventana-espejo
A,4,76,1,-1,9-ventana-espejo
A,5,76,1,-1,9-ventana-espejo
A,6,76,1,-1,9-ventana-espejo
A,7,76,1,-1,9-ventana-espejo
A,8,76,1,1,9-ventana-espejo
A,9,76,1,-1,9-ventana-espejo
A,10,76,1,1,1-ciclico-espejo
A,11,76,1,-1,9-ventana-espejo
A,12,76,1,1,4-ventana
A,13,76,0,0,4-ventana
A,14,76,1,1,4-ventana
A,15,76,1,1,4-ventana
A,16,76,1,-1,4-ventana
A,17,76,1,-1,9-ventana-espejo
A,18,76,1,-1,4-ventana
A,19,76,0,0,9-ventana-espejo
A,20,76,1,-1,4-ventana
A,21,76,0,0,9-ventana-espejo
A,22,76,1,-1,9-ventana-espejo
A,23,76,1,-1,4-ventana
A,24,76,0,0,1-ciclico-espejo
A,25,76,1,1,1-ciclico-espejo
A,26,76,1,-1,8-ciclico
A,27,76,0,0,8-ciclico
A,28,76,1,1,8-ciclico
A,29,76,0,0,4-ventana
A,30,76,0,0,8-ciclico
A,31,76,0,0,4-ventana
A,32,76,1,1,8-ciclico
A,33,76,1,-1,4-ventana
A,34,76,0,0,4-ventana
A,35,76,1,-1,4-ventana
A,36,76,0,0,4-ventana
A,37,76,1,-1,4-ventana
A,38,76,1,-1,4-ventana
A,39,76,0,0,4-ventana
A,40,76,0,0,4-ventana
A,41,76,0,0,4-ventana
A,42,76,0,0,4-ventana
A,43,76,1,1,4-ventana
A,44,76,1,1,4-ventana
A,45,76,0,0,4-ventana
A,46,76,1,-1,4-ventana
A,47,76,1,1,4-ventana
A,48,76,1,-1,4-ventana
A,49,76,0,0,4-ventana
A,50,76,0,0,4-ventana
A,51,76,0,0,4-ventana
A,52,76,0,0,4-ventana
A,53,76,1,-1,4-ventana
A,54,76,0,0,9-ventana-espejo
A,55,76,1,-1,4-ventana
A,56,76,0,0,4-ventana
A,57,76,1,-1,4-ventana
A,58,76,1,1,4-ventana
A,59,76,0,0,4-ventana
A,60,76,0,0,4-ventana
A,61,76,1,-1,8-ciclico
A,62,76,0,0,4-ventana
A,63,76,1,-1,4-ventana
A,64,76,1,-1,4-ventana
A,65,76,0,0,4-ventana
A,66,76,1,-1,4-ventana
A,67,76,0,0,4-ventana
A,68,76,0,0,4-ventana
A,69,76,0,0,4-ventana
A,70,76,0,0,4-ventana
A,71,76,1,-1,4-ventana
A,72,76,1,-1,4-ventana
A,73,76,0,0,4-ventana
A,74,76,1,-1,4-ventana
A,75,76,0,0,4-ventana
A,76,76,0,0,4-ventana
A,77,76,1,-1,4-ventana
A,78,76,0,0,4-ventana
A,79,76,0,0,4-ventana
A,80,76,0,0,4-ventana
A,81,76,0,0,4-ventana
A,82,76,1,-1,4-ventana
A,83,76,1,-1,4-ventana
A,84,76,0,0,4-ventana
A,85,76,1,-1,4-ventana
A,86,76,0,0,4-ventana
A,87,76,0,0,4-ventana
A,88,76,1,-1,4-ventana
A,89,76,0,0,4-ventana
A,90,76,0,0,4-ventana
A,91,76,1,1,4-ventana
A,92,76,1,-1,4-ventana
A,93,76,1,-1,4-ventana
A,94,76,1,-1,4-ventana
A,95,76,0,0,4-ventana
A,96,76,1,-1,4-ventana
A,97,76,0,0,4-ventana
A,98,76,1,1,4-ventana
A,99,76,1,-1,4-ventana
A,100,76,0,0,4-ventana
A,101,76,1,1,4-ventana
A,102,76,1,-1,4-ventana
A,103,76,0,0,4-ventana
A,104,76,1,-1,4-ventana
A,105,76,0,0,4-ventana
A,106,76,0,0,4-ventana
A,107,76,1,-1,4-ventana
A,108,76,0,0,4-ventana
A,109,76,1,-1,4-ventana
A,110,76,0,0,4-ventana
A,111,76,0,0,4-ventana
A,112,76,0,0,1-ciclico-espejo
A,113,76,1,-1,4-ventana
A,114,76,0,0,4-ventana
A,115,76,0,0,4-ventana
A,116,76,1,-1,4-ventana
A,117,76,0,0,4-ventana
A,118,76,1,-1,4-ventana
A,119,76,1,-1,4-ventana
A,120,76,1,1,4-ventana
A,121,76,1,-1,4-ventana
A,122,76,0,0,8-ciclico
A,123,76,0,0,8-ciclico
A,124,76,1,-1,4-ventana
A,125,76,0,0,4-ventana
A,126,76,1,-1,4-ventana
A,127,76,0,0,4-ventana
A,128,76,0,0,9-ventana-espejo
A,129,76,1,-1,1-ciclico-espejo
A,130,76,1,-1,1-ciclico-espejo
A,131,76,1,1,1-ciclico-espejo
A,132,76,1,1,1-ciclico-espejo
A,133,76,1,-1,4-ventana
A,134,76,0,0,1-ciclico-espejo
A,135,76,1,-1,4-ventana
A,136,76,0,0,1-ciclico-espejo
A,137,76,1,-1,4-ventana
A,138,76,1,1,4-ventana
A,139,76,1,-1,4-ventana
A,140,76,1,-1,4-ventana
A,141,76,0,0,4-ventana
A,142,76,1,1,4-ventana
A,143,76,0,0,4-ventana
A,144,76,1,-1,4-ventana
A,145,76,0,0,4-ventana
A,146,76,1,-1,4-ventana
A,147,76,1,1,4-ventana
A,148,76,1,-1,8-ciclico
A,149,76,0,0,8-ciclico
A,150,76,1,-1,4-ventana
A,151,76,1,-1,8-ciclico
A,152,76,0,0,8-ciclico
A,153,76,0,0,4-ventana
A,154,76,0,0,4-ventana
A,155,76,0,0,4-ventana
A,156,76,1,-1,4-ventana
A,157,76,1,-1,4-ventana
A,158,76,0,0,4-ventana
A,159,76,1,-1,4-ventana
A,160,76,0,0,4-ventana
A,161,76,1,-1,4-ventana
A,162,76,1,-1,4-ventana
A,163,76,0,0,4-ventana
A,164,76,1,1,4-ventana
A,165,76,0,0,4-ventana
A,166,76,1,1,4-ventana
A,167,76,1,-1,4-ventana
A,168,76,0,0,4-ventana
A,169,76,1,1,4-ventana
A,170,76,1,-1,4-ventana
A,171,76,0,0,4-ventana
A,172,76,1,-1,4-ventana
A,173,76,0,0,4-ventana
A,174,76,0,0,4-ventana
A,175,76,1,-1,4-ventana
A,176,76,0,0,4-ventana
A,177,76,0,0,4-ventana
A,178,76,1,-1,4-ventana
A,179,76,1,1,4-ventana
A,180,76,1,-1,4-ventana
A,181,76,1,-1,4-ventana
A,182,76,0,0,4-ventana
A,183,76,1,-1,4-ventana
A,184,76,0,0,4-ventana
A,185,76,1,-1,4-ventana
A,186,76,1,1,4-ventana
A,187,76,0,0,4-ventana
A,188,76,1,1,4-ventana
A,189,76,0,0,4-ventana
A,190,76,0,0,4-ventana
A,191,76,1,-1,4-ventana
A,192,76,1,-1,4-ventana
A,193,76,0,0,4-ventana
A,194,76,1,-1,8-ciclico
A,195,76,0,0,8-ciclico
A,196,76,1,-1,4-ventana
A,197,76,1,1,4-ventana
A,198,76,0,0,4-ventana
A,199,76,1,1,4-ventana
A,0,77,0,0,9-ciclico
A,1,77,1,-1,9-ciclico
A,2,77,0,0,7-ciclico-espejo
A,3,77,0,0,4-ventana-espejo
A,4,77,1,-1,4-ventana-espejo
A,5,77,1,-1,4-ventana-espejo
A,6,77,1,-1,4-ventana-espejo
A,7,77,1,-1,4-ventana-espejo
A,8,77,1,1,4-ventana-espejo
A,9,77,1,-1,7-ciclico
A,10,77,1,1,7-ciclico
A,11,77,1,-1,7-ciclico
A,12,77,0,0,7-ciclico
A,13,77,0,0,9-ciclico
A,14,77,1,1,9-ciclico
A,15,77,0,0,7-ciclico
A,16,77,1,-1,9-ciclico
A,17,77,0,0,9-ciclico
A,18,77,0,0,9-ciclico
A,19,77,0,0,9-ciclico
A,20,77,1,-1,9-ciclico
A,21,77,0,0,4-ventana-espejo
A,22,77,1,-1,4-ventana-espejo
A,23,77,1,-1,7-ciclico
A,24,77,0,0,4-ventana-espejo
A,25,77,1,1,4-ventana-espejo
A,26,77,1,-1,4-ventana-espejo
A,27,77,1,-1,7-ciclico-espejo
A,28,77,1,1,4-ventana-espejo
A,29,77,1,1,7-ciclico-espejo
A,30,77,1,1,4-ventana-espejo
A,31,77,1,-1,4-ventana-espejo
A,32,77,1,1,7-ciclico
A,33,77,1,-1,4-ventana-espejo
A,34,77,1,1,4-ventana-espejo
A,35,77,1,-1,9-ciclico
A,36,77,0,0,4-ventana-espejo
A,37,77,1,-1,4-ventana-espejo
A,38,77,1,-1,4-ventana-espejo
A,39,77,1,1,4-ventana-espejo
A,40,77,1,1,4-ventana-espejo
A,41,77,1,-1,4-ventana-espejo
A,42,77,1,-1,9-ciclico
A,43,77,0,0,7-ciclico
A,44,77,1,1,7-ciclico
A,45,77,0,0,7-ciclico
A,46,77,0,0,7-ciclico
A,47,77,0,0,7-ciclico
A,48,77,1,-1,7-ciclico
A,49,77,0,0,4-ventana-espejo
A,50,77,1,-1,4-ventana-espejo
A,51,77,1,1,4-ventana-espejo
A,52,77,1,-1,4-ventana-espejo
A,53,77,1,-1,4-ventana-espejo
A,54,77,1,1,4-ventana-espejo
A,55,77,1,-1,7-ciclico-espejo
A,56,77,1,-1,7-ciclico-espejo
A,57,77,1,-1,7-ciclico-espejo
A,58,77,1,1,4-ventana-espejo
A,59,77,1,1,7-ciclico-espejo
A,60,77,1,1,7-ciclico-espejo
A,61,77,1,-1,7-ciclico-espejo
A,62,77,1,1,4-ventana-espejo
A,63,77,1,-1,7-ciclico-espejo
A,64,77,1,-1,7-ciclico
A,65,77,0,0,4-ventana-espejo
A,66,77,1,-1,7-ciclico-espejo
A,67,77,1,-1,4-ventana-espejo
A,68,77,1,-1,7-ciclico
A,69,77,0,0,4-ventana-espejo
A,70,77,1,1,4-ventana-espejo
A,71,77,1,-1,4-ventana-espejo
A,72,77,1,-1,7-ciclico
A,73,77,1,1,7-ciclico
A,74,77,1,-1,4-ventana-espejo
A,75,77,1,-1,7-ciclico
A,76,77,0,0,7-ciclico
A,77,77,1,-1,4-ventana-espejo
A,78,77,1,-1,4-ventana-espejo
A,79,77,1,1,7-ciclico
A,80,77,0,0,7-ciclico
A,81,77,1,1,4-ventana-espejo
A,82,77,1,-1,9-ciclico
A,83,77,1,-1,9-ciclico
A,84,77,0,0,7-ciclico
A,85,77,1,-1,4-ventana-espejo
A,86,77,1,-1,7-ciclico
A,87,77,0,0,7-ciclico
A,88,77,1,-1,7-ciclico
A,89,77,0,0,7-ciclico
A,90,77,0,0,7-ciclico
A,91,77,0,0,7-ciclico
A,92,77,1,-1,4-ventana-espejo
A,93,77,1,-1,9-ciclico
A,94,77,1,-1,9-ciclico
A,95,77,0,0,7-ciclico
A,96,77,1,-1,4-ventana-espejo
A,97,77,1,1,9-ciclico
A,98,77,0,0,9-ciclico
A,99,77,1,-1,4-ventana-espejo
A,100,77,1,-1,9-ciclico
A,101,77,1,1,9-ciclico
A,102,77,1,-1,7-ciclico
A,103,77,1,-1,7-ciclico
A,104,77,0,0,9-ciclico
A,105,77,1,1,9-ciclico
A,106,77,0,0,9-ciclico
A,107,77,1,-1,7-ciclico
A,108,77,0,0,9-ciclico
A,109,77,1,-1,9-ciclico
A,110,77,0,0,4-ventana-espejo
A,111,77,1,-1,7-ciclico-espejo
A,112,77,1,1,4-ventana-espejo
A,113,77,1,-1,4-ventana-espejo
A,114,77,1,-1,7-ciclico-espejo
A,115,77,1,1,7-ciclico-espejo
A,116,77,0,0,7-ciclico-espejo
A,117,77,1,1,7-ciclico-espejo
A,118,77,0,0,7-ciclico-espejo
A,119,77,1,-1,4-ventana-espejo
A,120,77,1,1,7-ciclico-espejo
A,121,77,1,-1,9-ciclico
A,122,77,1,-1,9-ciclico
A,123,77,0,0,4-ventana-espejo
A,124,77,1,-1,4-ventana-espejo
A,125,77,1,1,4-ventana-espejo
A,126,77,1,-1,4-ventana-espejo
A,127,77,1,1,4-ventana-espejo
A,128,77,1,1,4-ventana-espejo
A,129,77,1,-1,4-ventana-espejo
A,130,77,1,-1,7-ciclico
A,131,77,1,1,7-ciclico
A,132,77,0,0,4-ventana-espejo
A,133,77,1,-1,7-ciclico
A,134,77,0,0,4-ventana-espejo
A,135,77,1,-1,4-ventana-espejo
A,136,77,1,1,4-ventana-espejo
A,137,77,1,-1,4-ventana-espejo
A,138,77,1,1,7-ciclico-espejo
A,139,77,1,-1,7-ciclico-espejo
A,140,77,1,-1,7-ciclico-espejo
A,141,77,1,-1,7-ciclico-espejo
A,142,77,1,1,7-ciclico-espejo
A,143,77,1,1,7-ciclico-espejo
A,144,77,0,0,7-ciclico-espejo
A,145,77,1,1,4-ventana-espejo
A,146,77,1,-1,7-ciclico-espejo
A,147,77,1,1,7-ciclico-espejo
A,148,77,1,-1,7-ciclico-espejo
A,149,77,1,1,7-ciclico-espejo
A,150,77,0,0,7-ciclico-espejo
A,151,77,1,-1,7-ciclico-espejo
A,152,77,1,-1,7-ciclico-espejo
A,153,77,1,1,7-ciclico-espejo
A,154,77,1,1,7-ciclico-espejo
A,155,77,1,-1,7-ciclico-espejo
A,156,77,1,-1,7-ciclico-espejo
A,157,77,1,-1,9-ciclico
A,158,77,0,0,7-ciclico-espejo
A,159,77,1,-1,9-ciclico
A,160,77,0,0,9-ciclico
A,161,77,0,0,7-ciclico-espejo
A,162,77,1,-1,7-ciclico-espejo
A,163,77,1,1,7-ciclico-espejo
A,164,77,1,1,7-ciclico-espejo
A,165,77,1,-1,4-ventana-espejo
A,166,77,1,1,7-ciclico-espejo
A,167,77,1,-1,7-ciclico-espejo
A,168,77,1,1,7-ciclico
A,169,77,1,1,9-ciclico
A,170,77,1,-1,9-ciclico
A,171,77,0,0,7-ciclico
A,172,77,1,-1,7-ciclico-espejo
A,173,77,1,1,4-ventana-espejo
A,174,77,1,1,7-ciclico
A,175,77,0,0,7-ciclico
A,176,77,1,-1,9-ciclico
A,177,77,0,0,7-ciclico-espejo
A,178,77,1,-1,7-ciclico-espejo
A,179,77,1,1,7-ciclico-espejo
A,180,77,1,-1,7-ciclico-espejo
A,181,77,1,-1,7-ciclico
A,182,77,0,0,7-ciclico
A,183,77,1,-1,7-ciclico
A,184,77,0,0,4-ventana-espejo
A,185,77,1,-1,7-ciclico-espejo
A,186,77,1,1,4-ventana-espejo
A,187,77,1,1,7-ciclico
A,188,77,0,0,4-ventana-espejo
A,189,77,1,-1,4-ventana-espejo
A,190,77,1,1,4-ventana-espejo
A,191,77,1,-1,4-ventana-espejo
A,192,77,1,-1,4-ventana-espejo
A,193,77,1,1,4-ventana-espejo
A,194,77,1,-1,4-ventana-espejo
A,195,77,1,1,4-ventana-espejo
A,196,77,1,-1,7-ciclico-espejo
A,197,77,1,1,4-ventana-espejo
A,198,77,1,1,4-ventana-espejo
A,199,77,1,1,4-ventana-espejo
A,0,78,1,1,4-ventana
A,1,78,1,-1,4-ventana
A,2,78,0,0,1-ventana-espejo
A,3,78,0,0,1-ventana-espejo
A,4,78,0,0,1-ventana-espejo
A,5,78,1,-1,1-ventana-espejo
A,6,78,1,-1,4-ventana
A,7,78,0,0,4-ventana
A,8,78,0,0,4-ventana
A,9,78,0,0,4-ventana
A,10,78,0,0,4-ventana
A,11,78,1,-1,4-ventana
A,12,78,1,1,4-ventana
A,13,78,0,0,4-ventana
A,14,78,1,1,4-ventana
A,15,78,1,1,3-ventana
A,16,78,1,-1,4-ventana
A,17,78,1,-1,3-ventana
A,18,78,0,0,3-ventana
A,19,78,0,0,3-ventana
A,20,78,0,0,4-ventana
A,21,78,0,0,3-ventana
A,22,78,1,-1,1-ventana-espejo
A,23,78,1,-1,3-ventana
A,24,78,0,0,1-ventana-espejo
A,25,78,0,0,4-ventana
A,26,78,0,0,4-ventana
A,27,78,1,-1,4-ventana
A,28,78,1,1,4-ventana
A,29,78,0,0,4-ventana
A,30,78,0,0,4-ventana
A,31,78,1,-1,4-ventana
A,32,78,1,1,4-ventana
A,33,78,1,-1,4-ventana
A,34,78,0,0,4-ventana
A,35,78,1,-1,4-ventana
A,36,78,0,0,4-ventana
A,37,78,1,-1,1-ventana-espejo
A,38,78,1,-1,1-ventana-espejo
A,39,78,1,1,4-ventana
A,40,78,0,0,1-ventana-espejo
A,41,78,1,-1,1-ventana-espejo
A,42,78,1,-1,4-ventana
A,43,78,1,1,4-ventana
A,44,78,1,1,4-ventana
A,45,78,0,0,4-ventana
A,46,78,1,-1,4-ventana
A,47,78,1,1,4-ventana
A,48,78,1,-1,4-ventana
A,49,78,0,0,4-ventana
A,50,78,0,0,4-ventana
A,51,78,0,0,4-ventana
A,52,78,0,0,4-ventana
A,53,78,1,-1,4-ventana
A,54,78,0,0,1-ventana-espejo
A,55,78,0,0,1-ventana-espejo
A,56,78,1,-1,4-ventana
A,57,78,1,-1,4-ventana
A,58,78,1,1,4-ventana
A,59,78,0,0,4-ventana
A,60,78,0,0,4-ventana
A,61,78,1,-1,4-ventana
A,62,78,0,0,1-ventana-espejo
A,63,78,0,0,1-ventana-espejo
A,64,78,1,-1,4-ventana
A,65,78,0,0,4-ventana
A,66,78,1,-1,1-ventana-espejo
A,67,78,1,-1,1-ventana-espejo
A,68,78,1,-1,3-ventana
A,69,78,0,0,1-ventana-espejo
A,70,78,0,0,1-ventana-espejo
A,71,78,1,-1,3-ventana
A,72,78,1,-1,3-ventana
A,73,78,0,0,3-ventana
A,74,78,1,-1,1-ventana-espejo
A,75,78,1,-1,4-ventana
A,76,78,0,0,4-ventana
A,77,78,1,-1,1-ventana-espejo
A,78,78,1,-1,1-ventana-espejo
A,79,78,1,1,3-ventana
A,80,78,0,0,4-ventana
A,81,78,0,0,1-ventana-espejo
A,82,78,1,-1,1-ventana-espejo
A,83,78,1,-1,3-ventana
A,84,78,0,0,4-ventana
A,85,78,1,-1,1-ventana-espejo
A,86,78,1,-1,4-ventana
A,87,78,0,0,4-ventana
A,88,78,1,-1,1-ventana-espejo
A,89,78,1,-1,4-ventana
A,90,78,0,0,3-ventana
A,91,78,0,0,4-ventana
A,92,78,1,-1,4-ventana
A,93,78,1,-1,4-ventana
A,94,78,1,-1,3-ventana
A,95,78,0,0,4-ventana
A,96,78,1,-1,1-ventana-espejo
A,97,78,1,1,4-ventana
A,98,78,1,1,4-ventana
A,99,78,1,-1,1-ventana-espejo
A,100,78,1,-1,4-ventana
A,101,78,1,1,3-ventana
A,102,78,0,0,3-ventana
A,103,78,1,-1,3-ventana
A,104,78,1,-1,3-ventana
A,105,78,0,0,3-ventana
A,106,78,0,0,3-ventana
A,107,78,1,-1,3-ventana
A,108,78,1,1,3-ventana
A,109,78,1,-1,4-ventana
A,110,78,0,0,1-ventana-espejo
A,111,78,1,-1,4-ventana
A,112,78,0,0,4-ventana
A,113,78,0,0,1-ventana-espejo
A,114,78,1,-1,4-ventana
A,115,78,0,0,1-ventana-espejo
A,116,78,1,-1,4-ventana
A,117,78,0,0,4-ventana
A,118,78,1,-1,4-ventana
A,119,78,1,-1,4-ventana
A,120,78,1,1,4-ventana
A,121,78,1,-1,3-ventana
A,122,78,0,0,3-ventana
A,123,78,0,0,3-ventana
A,124,78,1,-1,3-ventana
A,125,78,0,0,3-ventana
A,126,78,1,-1,3-ventana
A,127,78,0,0,4-ventana
A,128,78,0,0,3-ventana
A,129,78,1,-1,3-ventana
A,130,78,1,-1,4-ventana
A,131,78,1,1,4-ventana
A,132,78,0,0,4-ventana
A,133,78,0,0,4-ventana
A,134,78,0,0,4-ventana
A,135,78,1,-1,4-ventana
A,136,78,0,0,4-ventana
A,137,78,1,-1,4-ventana
A,138,78,1,1,4-ventana
A,139,78,1,-1,4-ventana
A,140,78,1,-1,4-ventana
A,141,78,0,0,4-ventana
A,142,78,1,1,4-ventana
A,143,78,0,0,4-ventana
A,144,78,1,-1,4-ventana
A,145,78,0,0,4-ventana
A,146,78,1,-1,4-ventana
A,147,78,1,1,4-ventana
A,148,78,1,-1,4-ventana
A,149,78,0,0,4-ventana
A,150,78,1,-1,1-ventana-espejo
A,151,78,1,-1,1-ventana-espejo
A,152,78,1,-1,4-ventana
A,153,78,0,0,4-ventana
A,154,78,0,0,4-ventana
A,155,78,0,0,4-ventana
A,156,78,1,-1,4-ventana
A,157,78,1,-1,4-ventana
A,158,78,0,0,4-ventana
A,159,78,1,-1,4-ventana
